user;id;date;text
dearr__you;1,61E+18;02/01/2023 15.30;nangiss brutall!!! aku lolos Kampus Mengajar ???? https://t.co/fn7kK2dIcD
chxnl_e;1,61E+18;02/01/2023 15.19;Ada yang lolos kampus mengajar angkatan 5 mau milih di jawa barat gaa?
theraineagle;1,61E+18;02/01/2023 14.55;KAMPUS MENGAJAR 5 I DID IT YA ALLAH https://t.co/fDD9tYMRRs
kentangbiruu_;1,61E+18;02/01/2023 14.55;Alhamdulillah lolos kampus mengajar 5 ?? https://t.co/mgwu8Mc7rz
nuguninugu;1,61E+18;02/01/2023 14.53;yg lolos kampus mengajar udah bisa milih preferensi sekolah blm ya? di aku servernya down drtd, mau ganti domisili juga gavisa huhu
1102s_k;1,61E+18;02/01/2023 14.50;ALHAMDULILLAH LULUS KAMPUS MENGAJAR ANGKATAN 5, ALHAMDULILLAH YA ALLAH MAKASIH ALHAMDULILLAH https://t.co/a8JtNrQt0y
Eyyyh18;1,61E+18;02/01/2023 14.49;Kalo nggak lolos kampus mengajar itu tampilannya gimana sih?
bunqkecil;1,61E+18;02/01/2023 14.47;lolos kampus mengajar ??????
tetehyuji;1,61E+18;02/01/2023 14.43;Makaci all atas doanya, kabar baik aku keterima kampus mengajar hehe ?? https://t.co/1P1Fdb4IeO
wvdhu;1,61E+18;02/01/2023 14.37;Alhamdulillah awal tahun yang baik bisa lolos program kampus mengajar 5 ?? bismillah nanti pas pelaksanaan KM 5 nya lancar tanpa hambatan ?????? https://t.co/QCokuYydL6
classypawz;1,61E+18;02/01/2023 14.36;@collegemenfess Ikut kampus mengajar 4, dapat banyak pengalaman dan pembelajaran baru ??????
salvador_lipa;1,61E+18;02/01/2023 14.32;ppppp cari temen kampus mengajar daerah semarang???? https://t.co/n93UaoKozL
yoonjeyk;1,61E+18;02/01/2023 14.24;error nih web kampus mengajar :(
vwqars;1,61E+18;02/01/2023 14.24;Alhamdulillah, tapi ini gimana pliss?? mutual gue ada yang ikutan kampus mengajar gak ya??? https://t.co/DfWlFfj7vU
um_fess;1,61E+18;02/01/2023 14.20;Server buat mili preferensi Sekolah buat Kampus Mengajar lagi down ya? Dari tadi eror mulu
ndamawu;1,61E+18;02/01/2023 14.07;?? Menurut kalian mending yang mana, Kampus Mengajar atau Magang? Sender ga pengen jadi guru, tapi pertimbangannya kalo Kampus Mengajar tuh di domisili jadi hemat gitu. Tertariknya sebenarnya ke Magang, cuma tempatnya jauh bgt belum juga biaya hidup sama kosnya huhu??
yedamdamiee;1,61E+18;02/01/2023 14.04;orang orang udah pada ada pengumuman kampus mengajar angkatan 5, kok aku masih diproses gini ya? ga di terima kah? ato masih perlu nunggu? https://t.co/uyuxYsSa0k
classypawz;1,61E+18;02/01/2023 14.03;yang lolos kampus mengajar udah pilih preferensi sekolah rep dong, tia????
Destita6;1,61E+18;02/01/2023 14.03;Aaa seneng banget gue lolos kampus mengajar??????
cnvshjw;1,61E+18;02/01/2023 14.01;ya Allah lolos Kampus Merdeka Mengajar ?? makasih semua bantuannya @appvear ????????????
stickynoty;1,61E+18;02/01/2023 13.54;Ya Allah gue lemes mau buka web kampus mengajar ??
bbybearrtae;1,61E+18;02/01/2023 13.52;@rattatouelle Ini yg kampus mengajar itu?
produkimitasi;1,61E+18;02/01/2023 13.48;Alhamdulilah lolos kampus mengajar
penguinonie;1,61E+18;02/01/2023 13.47;yg gak lolos kampus mengajar ngacung  cuy
dhysnrbp;1,61E+18;02/01/2023 13.44;Siapa yang mau milih preferensi sekolah buat kampus mengajar 5 malah server nya down?? https://t.co/sM9g0GqzF1
tathetic_;1,61E+18;02/01/2023 13.43;ANJIRRRR ALHAMDULILAH LOLOS KAMPUS MENGAJAR. MIMPI APA SEMALEMMMM https://t.co/08WJtmu5qH
djamarlianad;1,61E+18;02/01/2023 13.41;Puji Tuhan aku lolos kampus mengajar HUHUHUUUU?????????? https://t.co/jkQtFYdy2z
seeunxc;1,61E+18;02/01/2023 13.38;um! rek mending kampus mengajar atau magang yah? sender bimbang banget mau milih mana??
ChanboooYeollii;1,61E+18;02/01/2023 13.38;alhamdulillah lolos kampus mengajar 5?? https://t.co/v9xzhxN6WH
Nakuu18;1,61E+18;02/01/2023 13.33;Wey gemeteran alhamdulillah lolos kampus mengajar aaaaaa seneng bgt
tanyakanrl;1,61E+18;02/01/2023 13.30;AKU LOLOS KAMPUS MENGAJAR????????????????????
gatauni_abuabu;1,61E+18;02/01/2023 13.25;Dah mules dari pagi nungguin pengumuman kampus mengajar?????? https://t.co/duw54dpjnd
seeunxc;1,61E+18;02/01/2023 13.24;alhamdulillahh guys aku lolos kampus mengajar???????????????????? https://t.co/aXX2l40I8H
urloved_sahi;1,61E+18;02/01/2023 13.23;ALHAMDULILLAH LOLOS KAMPUS MENGAJAR ????????????
aiuerin_;1,61E+18;02/01/2023 13.22;Alhamdulillah lolos kampus mengajar ????????
stickynoty;1,61E+18;02/01/2023 13.22;bismillah manifesting lolos kampus mengajar
yudonnomeee;1,61E+18;02/01/2023 13.22;hari iniii pengumuman kampus mengajar angkatan 5 hihiiiiwww degdegan seperti lagi menunggu pengumuman sbm ????
akubruwet;1,61E+18;02/01/2023 13.22;yaallah semoga hari ini dapet kabar lolos kampus mengajar angkatan 5 Aminnn!!??
salvador_lipa;1,61E+18;02/01/2023 13.19;"Bismillah doain aku guys semoga lolos kampus mengajar angkatan 5??

#kampusmengajar 
#kampusmengajarangkatan5"
pacarnya_baymax;1,61E+18;02/01/2023 13.17;kampus mengajar ni pengumuman nya jamber
curdeskidd;1,61E+18;02/01/2023 13.16;kampus mengajar kira-kira emailnya dibagiin jam berapa ya
peek_a_wo0;1,61E+18;02/01/2023 13.15;@FOODFESS2 Sayur sop sama gorengan tempe beh itu dah cocok banget ??, jadi inget makanan pas kampus mengajar nihhhh
um_fess;1,61E+18;02/01/2023 13.10;Hari ini pengumuman kampus mengajar huhu. Bismillah lolos:(
heartrobbrs;1,61E+18;02/01/2023 13.09;"WA story mahasiswa hari ini dipenuhi dengan:

""Doakan aku lulus kampus mengajar angkatan 5 hari ini ya guys""

Iya, iya, mudah-mudahan lulus kalian ya biar UKT semester depan bisa dibayarin pemerintah~"
gummysmileyg;1,61E+18;02/01/2023 13.09;@um_fess Mjb, belum. Semoga pas buka email dapet kabar baik, keterima kampus mengajar angkatan 5 Aamiin Allahuma Aamiin
anyasch_;1,61E+18;02/01/2023 13.08;um! yang daftar kampus mengajar ada yang udah dapet email?
istrijiminnuhuy;1,61E+18;02/01/2023 13.03;Bismillah, do'ain aku lulus kampus mengajar ya ??
its_haneeee;1,61E+18;02/01/2023 13.00;"@Ferignw21 1. Lolos Kampus Mengajar angkatan 4
2. Ibuku pulang
3. Dekat dengan Ibu
4. Bisa buat laporan akhir Kampus Mengajar tanpa bantuan siapapun dg jml 89hlm"
bewyuti;1,61E+18;02/01/2023 12.59;Hari ini pengumuman kampus mengajar gak bisa tidur, 23 berdoa km pps. Semangat perkuat lagi doa nya :)
mongsky__;1,61E+18;02/01/2023 12.59;"@Ferignw21 Bisa punya banyak pengalaman baru dengan 3 kegiatan sekaligus dalam waktu 1 tahun (pkl, FT prigel, kampus mengajar), di tahun 2022 bener"" tahun produktifku buat nambah banyak pengalaman baru &lt;3"
okrfafafafafafa;1,61E+18;02/01/2023 12.45;-ness ada yang tau cp yang bisa dihubungi terkait kampus mengajar ngga? yg kontak resmi nya, dari kampus mengajar sendiri
iffhzzi;1,61E+18;02/01/2023 11.05;YaAllah semoga lulus kampus mengajar
sallisatrsnwt;1,61E+18;02/01/2023 11.05;Bismillahirrahmanirrahim, semoga keterima Kampus Mengajar angkatan 5 aamiin
HanaSabrina2805;1,61E+18;02/01/2023 10.35;Kisah Kasih Kampus Mengajar di SMPN 3 Lemahsugih https://t.co/JCQH1X1DFz
curdeskidd;1,61E+18;02/01/2023 10.07;"@tanyarlfes Bayarannya tuh yang berkaitan sama dosen atau kegiatan kampus pernah dapet 100rb-600rb

Kl program MBKM (aku ikut Kampus Mengajar) dapet 6jt (5bulan penugasan) + potongan ukt 2,4jt"
xiaolonqbao;1,61E+18;02/01/2023 09.56;Apa ya hasil dari pengumuman kampus mengajar
cwkkgkjlss;1,61E+18;02/01/2023 09.38;Ku serahkan semuanya kepada mu ya Allah, jika rezeki kampus mengajar besok adalah milik ku tolong permudah ya Allah agar aku dpt menopang financial keluarga:(
adekchangbin;1,61E+18;02/01/2023 09.15;semoga lolos kampus mengajar. Aamiin
fanovdawn;1,61E+18;02/01/2023 09.09;Pembukaan awal taun diisi maen bareng temen temen kampus mengajar ?? https://t.co/A4vYkP81mU
stickynoty;1,61E+18;02/01/2023 07.50;doain aq kawan kawanq semoga 2 jan 2023 lolos kampus mengajar angkatan 5
um_fess;1,61E+18;02/01/2023 07.25;2023 harapanku cuma dipermudah lolos program MBKM aja lah, terutama buat kampus mengajar semoga besok lolos?? semoga hal2 baik untuk diriku selalu dipermudahkan aminnn.....
Nakuu18;1,61E+18;02/01/2023 07.06;"2022 berkesan banget, banyak hal yang terjadi untuk pertama kalinya dalam hidup!
Stresnya kampus mengajar sambil skripsian sampai akhirnya sidang terus wisuda.
Dilanjut galau dan stres mau kerja di mana tapi alhamdulillah sekarang udah dapet."
caramelsatoe;1,61E+18;02/01/2023 06.43;@tanyakanrl Jadi peserta kampus mengajar
jjbooyy;1,61E+18;02/01/2023 03.42;@collegemenfess Ga ngulang matkul, nilai ga ada yang c, lolos kampus mengajar amiin
Chocofaaaa;1,61E+18;02/01/2023 01.57;"wish buat 2023 :
1.kuliahnya dilancarkan
2.keterima kampus mengajar
3.dapet jodoh aamiin
4.banyak duit
5.dapet temen temen kkn yang baikkkk bgtttttzzz lebih dari temen kelas
https://t.co/p0wQG4nYN2 naik jadi 50kg deh"
unnesmenfess;1,61E+18;02/01/2023 01.42;Thank you for my self ?????????? Tahun ini u doing super duper hard. Kuliah, kerja, kampus mengajar , freelance semuanya dicoba ya tahun ini kerenn bgt ih!!! Cape bgt pasti kan udah mah nangis terus HAHA stress iya tapi gapapa itu proses perjalanan hidup u faa! https://t.co/RvErIsXqx0
matchamatchyy_;1,61E+18;02/01/2023 01.04;semoga ajaa kampus mengajar tidak mengecewakan
stickynoty;1,61E+18;02/01/2023 00.37;@convomf Keterima program kampus merdeka yaitu kampus mengajar. bener-bener bersyukur banget ya Allah bisa ngerasain ngajar, ngerasain punya duit hasil kerja keras sendiri ????????????
kompasiana;1,61E+18;02/01/2023 00.32;sering jaketan, dan akhirnya sekitar bulan maret baru ketahuan kalo aku kena tb paru. pas itu rasanya campur aduk, padahal pertengahan 2022 lagi niat2nya buat lebih aktif, ikut webinar sana-sini, daftar volunteer sana-sini, dll. pengen ikut kampus mengajar juga nggak bisa,-
yldsvt;1,61E+18;02/01/2023 00.07;@kaidocye3 @unilabase Mbkm (merdeka belajar kampus mengajar) program nya kemendikbud, disana kamu bisa magang, pertukaran pelajar dan praktek ngajar nder.
akubruwet;1,61E+18;01/01/2023 23.38;@collegemenfess kampus merdeka? itumah banyak nder dia programnya, ada magang juga ada mengajar juga ada studi independen juga. akusi mending ambil magang/studi independen drpd ambil sks di kampus, kebetulan aku semester besok juga merdeka sih
suksesdong;1,61E+18;01/01/2023 23.37;Pengalaman Mengikuti Kampus Mengajar (Baca ini sebelum daftar) https://t.co/UWSaGdcgeI
yyaans_;1,61E+18;01/01/2023 23.21;@unilabase bisa kok, minimal semester 4 ketika pelaksanaan. Jadi kalo misal daftar pas semester 3 trus pelaksanaannya pas semester 4 bisa. Untuk kampus mengajar ya nder
cumeeeeel;1,61E+18;01/01/2023 21.20;@keongbukanemas Masih minta konversi SKS setelah kampus mengajar yang panjang ini mwehehe
_bc_efgh_jklm_o;1,61E+18;01/01/2023 18.02;"@convomf Anak-anak
Karena ikut Kampus Mengajar ??"
setyowatitia151;1,61E+18;01/01/2023 18.00;"@sketsaacak ?

?
Walah, Mbak Dhira ini dosen, rupanya! Kalau boleh tahu, sudah sejak kapan mulai mengajar di kampus, Mbakyu? Aduh, terima kasih banyak untuk pujiannya, Mbak Dhira! Dahlia kuliah di jurusan ??????????????, Mbakyu.
?

?"
indoriyani;1,61E+18;01/01/2023 12.03;"Kampus mengajar
Kepanitian di bem 
Uas
Magang 
Beressss.
Alhamdulillah. Bisa nonton drakor sepuasnya."
neng_kunci;1,61E+18;01/01/2023 04.00;@suakamuara Hallo kak, sebelumnyaa terima kasih atas giveaway nya. Harapanku di tahun 2023 semoga bisa keterima kampus mengajar angkatan 5 di semarang. Terima kasih kak ??
apaanwoy_;1,61E+18;01/01/2023 01.57;@perkysunnnn @tiansabun @collegemenfess Itu kampus mengajar jadi kak?
c0lamcd;1,61E+18;01/01/2023 01.00;@UNSfess_ pas ninggalin sekolah tempat aku ngajar kampus mengajar, sedih polll
isthatufa;1,61E+18;01/01/2023 00.35;@Askrlfess keterima kampus mengajar, magang atau punya pekerjaan, punya hp baru, stabil secara mental dan finansial
goomugoomunoo;1,61E+18;01/01/2023 00.29;@mlupyyi @collegemenfess magang kampus merdeka (program apa aja mau kampus mengajar, studi independen lah pokoknya dll), part time (bisa ngajar les, coffee shop, kerja packing barang), volunteer bnyk di ig, join organisasi bisa tapi ga dpt duit malah ngeluarin duit krna gue ga suka organisasi jd ga ikut
thissha_;1,61E+18;31/12/2022 20.32;@um_fess Aku smt 4 iikut pertukaran, smt 5 ikut kampus mengajar, smt 6 soon magang nder. Sini kalo mau tanya tanya
rhanwithyou;1,61E+18;31/12/2022 10.36;@traveloka Lulus kampus mengajar, lulus wfh OJ6 dan 7, sehat, keuangan lancar, buka tabungan haji, orangtua sehat, dan lainnya
lovedbymeng;1,61E+18;31/12/2022 07.34;@hadeuhhuft @sbmptnfess mau tanya kak, kan kalo di kampus merdeka selain kampu mengajar, ada magang merdeka ((kalo gasalah)) kalo yg gak masuk ke bagian kampu merdeka itu ada magang yg disediakan kayak kampus merdeka itu engga?
letsguesswhome;1,61E+18;31/12/2022 04.51;@caratstalk Iniii.. Pc yang selama 5 bulan nemenin Mengabdi Kampus Mengajar https://t.co/4iI1Xov4ow
FerBas_koe;1,61E+18;31/12/2022 02.32;FISIP UHO dan KPU Sultra Kerjasama, Praktisi Bisa Mengajar Paruh Waktu di Kampus https://t.co/fQtsVaAv7T https://t.co/2CAhpOdQRw
lovedbymeng;1,61E+18;31/12/2022 00.35;"um! mau tanya dong bedanya kampus mengajar sama asistensi mengajar apa ya, terus plus minus dari masing masing itu apa?
soalnya sender masih bingung bedain 2 itu"
Rangertimeneh;1,61E+18;31/12/2022 00.32;@collegemenfess Gak ikut kampus mengajar
Rangertimeneh;1,61E+18;30/12/2022 23.59;Mau tanya anak fip yang ikut kampus mengajar nilainya sudah pada keluar apa belum, dan apakah tidak apa2 kalau lewat dari tanggal yang  sudah ditentukan (tanggal ngurus nilai)? -ness (titipan)
Bedhiyang;1,61E+18;30/12/2022 23.20;@lemmebemyselff @sbmptnfess berarti gak bisa ikut program kayak kampus mengajar gitu ya kak?
dutaneuralgin;1,61E+18;30/12/2022 22.38;"@couldyytan @collegemenfess -Kampus mengajar, ngajar di sd, smp akreditasi rendah
-IISMA, pertukaran mahasiswa ke LN
- Pertukaran Mahasiswa Merdeka, pertukaran mahasiswa ke univ beda pulau
- MSIB, magang
Itu semua dilakuin 1 smt, dan bisa konversi max 20sks.
Cek sini lengkap kak
https://t.co/vejbaEiCsX"
bluwbellypie;1,61E+18;30/12/2022 18.07;@BosPurwa @aniesbaswedan Kebayang kan kalo dapet dosen di kampus, beliau juga praktisi dan pintar mengajar? Beginilah bentuknya. Bukan kampanye, tapi coba telaah isi fikirannya dengan hati netral, dan fikiran jernih.
cukacoklatt;1,61E+18;30/12/2022 16.58;"Ayo sahabat simak perfoma Kartu Digital KIP Kuliah yang sudah diluncurkan.

Salam Pendidik, Peneliti, Pengabdi

Dr. I Wayan Agus Anggayana, S.Pd., M.Pd.

#kampusmengajar #mahasiswapenggerak #merdekabelajar #kampusmerdeka #repost #berprosesmeraihsukses #vokasi #akademik #ptn #pts https://t.co/3Xz2Yo3bkK"
cccappucinoo;1,61E+18;30/12/2022 14.40;@sbyfess Pulang pergi naik bus tiap hari kurang lebih 4 bln kegiatan kampus mengajar :)) https://t.co/70xIQTnuG4
kembarankamu;1,61E+18;30/12/2022 14.38;"MY PRAYING CIRCLE NOW: 
                     ??      ??
           ??                        ??
                      LOLOS
        ??        kampus          ??
                    mengajar 5
            ??                       ??
                     ??      ??"
skripsuy;1,61E+18;30/12/2022 11.26;@nearjadilawyer Kalo dibawah naungan kemendikbud ada program magang, kampus mengajar, IISMA, pertukaran mahasiswa dll. Tapi klo UIN dibawah naungan kemenag gabisa ikut program dari kemendikbud
isthatufa;1,61E+18;30/12/2022 07.46;"@Bedhiyang Dhira, cukup panggil Dhira saja ya! Kebetulan saya mengajar di kampus untuk beberapa mata kuliah. 
Wah, Dahlia sudah cantik, anak yang baik juga, hihihi. Kalau boleh tahu, kamu kuliah jurusan apa?"
Rangertimeneh;1,61E+18;30/12/2022 00.39;@direktoridosen @Kemenag_RI Min bisa tidak kalau tidak ada pengalaman mengajar di kampus ?
siijakz;1,61E+18;29/12/2022 23.34;"open #jokitugaskuliah
- Manajemen Pemasaran
- Makroekonomi 
- Mikroekonomi
- Manajemen Keuangan
- Matematika Ekonomi dan Bisnis
- Studi Kelayakan Bisnis
- Manajemen Bisnis Ritel dan Jasa
- Komunikasi Bisnis
- Rpp, Modul, Laporan Kampus Mengajar, Kartu Soal dan Kisi kisi soal"
ttatteushan_uyu;1,61E+18;29/12/2022 21.12;lu drpd ikut kampus mengajar mending ikut kelas demiapapun
SultraKini_;1,61E+18;29/12/2022 18.57;MOMEN YANG GA AKAN GUA LUPAIN. SEMUA ITU BERKAT KAMPUS MENGAJAR ??????
um_fess;1,61E+18;29/12/2022 18.40;@ssefnum pas jalanin kegiatan Kampus Mengajar.
aisyahdza;1,61E+18;29/12/2022 13.55;Rindu sekali mengajar. Tapi kalau harus mengajar di kampus swasta di kota ini, masih mikir 1000x ??.
unnesmenfess;1,61E+18;29/12/2022 13.09;@hychanct @collegemenfess Kalo kamu maunya ikut program merdeka belajar yang kegiatannya ngajar kamu bisa ikut Kampus Mengajar angkatan 6 taun depan
siijakz;1,61E+18;29/12/2022 12.28;adakah moots ku di sini yg pernah ikut kampus merdeka? either magang, kampus mengajar, or pmm.
aldialfiansyh;1,61E+18;29/12/2022 09.33;Ya Allah beneran urusan kampus mengajar gak ada habisnya??
aditya_malih;1,61E+18;29/12/2022 02.50;"aku maunya:
2023 alias smt 4-5 jadi PI atau BPH, 2024 alias smt 6-7 ikut kampus mengajar trs skripsian
tapi Allah maunya:
2023 aku fokus kuliah aja, ntah 2024 dikasih amanah atau ga tapi apapun itu insyaaAllah aku siap"
putulino;1,61E+18;28/12/2022 23.22;... saya dapat panggilan dari kampus tempat saya mengajar sekarang ini
widiadp_;1,61E+18;28/12/2022 22.53;"@collegemenfess - PMM
- Kampus Mengajar
- IISMA
- Bangkit
- Sama yang bisa belajar satu matkul diluar jurusan

Pantengin trus aja nder web nya atau cari² info di ig. Magang min. Semester 5"
tifachannie;1,61E+18;28/12/2022 22.49;@collegemenfess Ga salah ya kampus mengajar sem 5 tapi PMM sem 3 juga its okay
arifanyy__;1,61E+18;28/12/2022 19.57;@collegemenfess kalo di bagian data diri di akun kampus merdeka, kuisi pake alamat sesuai ktp. tp waktu isi buat program kampus mengajar kuisi alamat kos sih
sketsaacak;1,61E+18;28/12/2022 17.58;"Keterima kampus mengajar ??
Sekalian cerita deh kayaknya ya, awalnya ikut kampus mengajar cuman iseng doang karena temen pada daftar tapi ternyata lulus. Banyak suka nya dibanding duka, sampe sampe pas penarikan gw nangis dan di Cengcengin sama guru????"
PasirPinrang;1,61E+18;28/12/2022 10.27;Bismillah walaupun IP bagus jangan seneng dulu, tetep rendah hati dan berharap banget lolos kampus mengajar ??
zarratusha;1,61E+18;28/12/2022 09.23;Akuuu bisa jadi ibu guruuu! ? ? ? Aku keterima kampus mengajar dan itu pertama kalinya aku belajar jadi seorang pengajar. Banyak banget pengalaman selama itu, bener-bener jadi bekal buat aku pas plp kemarin dan buat di masa mendatang ?
expeliarmuse;1,61E+18;28/12/2022 02.22;?? di sini ada mahasiswa semester 3 yg ikut kampus mengajar ga ya?
sinciest;1,61E+18;28/12/2022 00.35;Kampus Mengajar UNIMMA, Mahasiswa Di Tuntut Ciptakan Ide Kreatif Dan Solutif Pecahkan Masalah https://t.co/9cCEBMAux3
caziecaine;1,61E+18;27/12/2022 23.28;@collegemenfess berhubungan dengan sekolah maksudnya ngajar disekolah ya? kalo ngajar ikut yang program kampus mengajar nder
yulinda_psi;1,61E+18;27/12/2022 23.03;"Kalimat efektif yang tepat dari kalimat ini apa yah

Saya mengajar bahasa Indonesia di kampus ini sudah sejak tahun 1987 tepatnya di bulan Januari.

Saya mengajar Bahasa Indonesia di kampus ini  sejak tahun 1987 tepatnya di bulan Januari. Apa gini?"
seblakcekeer;1,61E+18;27/12/2022 18.05;"@collegemenfess Tergantung kebijakan kampus nderr. Klo d kampusku sih kalo cumlaude itu ga boleh ada yg ngulang/dpt C.

Tapi kalo dia C ke A/B nya dpt dr konversi sks program luar (MSIB/Kampus mengajar misalnya) nahh itu keknya bs. Soalnya temenku ada yg D malah trs dikonvers krna dia ikut KM bs"
autumnleaves_17;1,61E+18;27/12/2022 17.40;"@sbmptnfess aku baru 1 semester di ipb, tapi gak nyesel sama sekali. kegiatan belajar mengajar teratur banget. materi + skenario perkuliahan + video dosen ngajar ada semua. ada bis kampus jd enakk. tahun pertama bakal jadi ""kelas 13 sma"". ini relatif tapi menurutku biaya hidup murah sekalii"
Xavienara_;1,61E+18;27/12/2022 16.56;@tanyakanrl Murid ku ada yang namanya bagas, pas aku lagi ikut program Kampus Mengajar Angkatan 3, dia anaknya baik, sopan banget, dan selalu ikut aku kemanapun tapi pas program Kampus Mengajar nya selesai dan perpisahan dengan murid, dia cengeng banget :)
saracaindicaa;1,61E+18;27/12/2022 13.35;@collegemenfess Mau benerin carier path, mau list internships buat semester 2, belajar menelaah perpolitikan kampus untuk karir di BEM nantinya, sama mau nyiapin portof buat join Brawijaya Mengajar dan belajar mata kuliah dengan lingkup pemerintahan. Last, namatin The Walking Dead ????
